x,y
27.0,67.5
37.5,61.0
36.0,49.0
29.333333333333332,53.333333333333336
41.0,53.0
30.333333333333332,49.666666666666664
40.0,56.0
36.0,49.0
40.0,53.666666666666664
32.6,49.0
28.0,64.0
33.0,51.0
38.5,54.0
39.0,60.0
30.5,49.25
29.0,55.0
34.5,64.5
32.0,49.0
30.0,53.5
31.333333333333332,48.166666666666664
37.5,63.5
32.0,46.0
40.5,53.0
30.5,49.5
29.5,63.0
40.0,58.0
32.0,82.0
39.333333333333336,54.0
27.0,65.0
38.333333333333336,56.666666666666664
31.0,47.5
29.0,57.666666666666664
29.0,65.0
29.0,50.5
34.0,47.0
39.0,54.0
29.0,62.0
33.0,47.666666666666664
38.666666666666664,58.666666666666664
35.5,50.5
37.0,63.0
37.0,46.0
40.0,53.0
31.0,62.0
28.5,53.5
40.0,58.0
31.0,48.0
39.0,57.333333333333336
29.0,62.0
35.0,47.0
35.25,53.0
29.0,50.5
36.0,67.0
38.0,53.5
45.0,97.0
39.333333333333336,56.333333333333336
34.5,46.0
29.0,50.0
36.333333333333336,66.66666666666667
29.0,51.0
39.5,51.5
35.0,56.0
39.333333333333336,51.666666666666664
40.0,59.0
30.0,49.0
36.5,48.0
30.333333333333332,51.666666666666664
26.0,73.0
37.0,49.333333333333336
38.0,62.0
30.5,54.0
39.0,56.5
31.0,49.0
39.5,60.5
26.0,78.0
36.5,51.0
32.0,48.5
38.0,47.0
29.5,52.0
16.0,48.0
32.0,52.5
34.0,50.0
39.0,54.0
31.0,54.5
26.0,77.0
37.0,52.0
41.5,53.0
39.5,61.0
30.5,50.5
29.0,62.0
34.5,45.5
37.0,64.0
32.0,51.0
75.0,51.0
39.333333333333336,52.666666666666664
40.5,58.5
37.0,50.5
29.333333333333332,55.333333333333336
39.0,60.0
37.0,46.0
15.0,47.0
30.5,52.0
38.5,62.0
34.5,49.0
39.333333333333336,55.333333333333336
28.0,70.0
34.0,46.0
28.5,65.0
32.0,49.0
40.5,53.5
37.0,66.0
31.0,51.5
39.666666666666664,57.0
35.0,49.5
38.75,50.5
30.0,57.0
40.0,56.25
36.0,46.0
39.0,52.5
36.5,67.0
57.0,56.0
40.5,53.5
40.0,60.0
36.0,47.0
42.0,54.0
30.0,51.0
40.0,61.0
34.666666666666664,48.666666666666664
46.0,96.0
41.0,54.0
28.5,67.5
40.5,56.0
39.0,62.0
40.5,50.5
29.0,69.0
38.5,49.5
40.0,63.0
29.5,54.0
32.5,47.5
36.5,67.5
27.0,69.0
32.75,53.0
30.0,62.0
37.25,50.0
30.0,61.0
33.0,48.5
29.0,51.0
41.0,54.666666666666664
34.5,53.5
40.0,51.5
32.5,50.0
40.0,56.0
31.0,49.5
31.0,57.666666666666664
40.0,61.0
36.0,49.666666666666664
32.5,50.0
33.5,46.5
40.0,56.0
37.0,63.0
32.333333333333336,51.333333333333336
31.0,53.0
39.333333333333336,61.333333333333336
31.0,53.0
40.666666666666664,57.333333333333336
38.0,63.5
29.0,64.0
30.0,50.5
36.0,70.0
39.0,52.5
75.0,51.0
41.0,56.0
33.0,52.0
41.0,57.0
41.0,52.0
32.5,48.5
33.0,51.5
29.0,58.0
39.0,61.333333333333336
35.5,50.5
41.5,55.5
37.0,52.0
30.5,63.0
30.5,49.5
41.0,61.0
36.0,46.5
41.0,55.0
37.0,66.0
39.5,49.5
40.333333333333336,52.666666666666664
31.0,64.0
35.5,48.5
30.5,57.0
30.0,48.5
61.0,49.0
31.0,57.0
35.333333333333336,47.666666666666664
30.0,59.0
41.0,53.25
32.0,54.0
60.5,49.0
43.0,56.0
78.0,85.0
34.0,49.0
40.333333333333336,53.666666666666664
36.0,47.0
26.0,73.0
41.0,57.0
40.0,49.0
41.5,54.5
35.5,46.5
42.5,51.5
39.0,48.5
40.5,60.5
41.0,59.0
35.0,48.0
42.5,50.5
38.0,52.0
30.5,59.0
26.0,89.0
42.0,55.0
33.0,46.0
38.5,64.0
31.0,58.0
38.666666666666664,49.0
25.5,89.5
35.0,53.0
41.0,60.0
39.5,55.0
33.0,46.0
42.5,57.0
25.0,90.0
34.5,48.5
40.666666666666664,57.333333333333336
31.0,56.0
42.5,55.5
34.75,48.5
42.666666666666664,54.333333333333336
35.666666666666664,46.0
42.5,57.0
32.0,51.0
38.0,66.5
31.5,54.5
41.0,89.0
33.6,48.8
42.0,59.0
35.0,49.5
35.0,68.0
41.666666666666664,51.0
38.5,65.5
31.0,57.0
41.0,53.0
34.0,47.0
31.0,56.0
40.666666666666664,57.0
40.5,48.5
41.0,62.0
31.5,53.0
39.0,49.666666666666664
31.0,60.5
28.5,69.0
40.5,54.0
31.0,63.0
42.0,55.0
31.5,56.0
40.0,48.0
41.666666666666664,53.333333333333336
32.0,53.5
29.0,65.0
34.0,51.0
42.666666666666664,57.333333333333336
41.0,48.0
40.5,54.0
40.0,63.0
35.0,50.333333333333336
45.0,98.0
34.5,48.5
25.0,77.0
38.0,48.0
39.0,64.5
31.5,52.0
41.0,49.0
34.5,53.0
36.0,74.0
42.0,55.5
39.0,48.0
40.5,62.0
33.0,54.0
41.0,54.5
33.5,51.5
37.0,49.0
41.0,56.0
35.0,49.0
28.0,90.0
43.0,53.5
34.0,51.666666666666664
32.666666666666664,53.666666666666664
35.333333333333336,47.0
42.5,59.0
39.666666666666664,52.333333333333336
33.0,49.0
42.5,54.5
36.0,51.0
41.0,56.5
35.0,51.0
72.0,50.0
39.42857142857143,48.714285714285715
42.0,56.0
35.5,47.0
44.0,57.5
36.0,52.0
44.5,55.5
42.0,50.0
36.0,47.0
34.0,56.0
41.0,48.0
29.0,66.0
41.333333333333336,61.0
33.0,53.0
34.5,49.5
40.666666666666664,59.0
40.666666666666664,55.666666666666664
35.5,48.5
32.0,57.0
41.0,51.0
32.0,59.0
40.0,47.0
61.0,49.0
34.0,50.5
39.0,53.0
35.0,49.333333333333336
32.0,64.0
42.5,54.0
36.333333333333336,48.0
43.0,55.0
34.0,54.0
25.0,54.0
42.0,59.333333333333336
40.5,49.5
42.0,56.0
34.4,52.2
32.0,62.0
35.0,50.5
87.0,84.0
40.0,61.5
42.0,51.5
34.0,50.5
31.0,65.0
44.5,57.5
41.5,53.0
37.0,65.0
39.5,55.5
32.5,58.5
34.5,49.5
43.333333333333336,59.333333333333336
13.0,84.0
42.5,56.5
33.5,52.0
38.0,47.0
38.0,50.5
36.5,49.0
40.0,64.0
36.666666666666664,49.0
43.0,61.0
41.0,54.666666666666664
36.0,51.0
41.0,50.666666666666664
34.0,51.0
34.5,55.5
39.5,49.5
33.5,54.5
39.0,53.0
44.0,57.0
36.0,50.0
31.0,61.5
40.0,65.0
41.0,51.5
33.5,53.5
39.0,65.0
41.5,49.0
41.4,56.6
67.0,66.0
41.0,48.5
38.5,47.5
36.0,68.0
44.0,59.0
75.0,54.0
41.666666666666664,50.333333333333336
8.0,89.0
39.0,55.5
36.0,50.0
42.5,54.0
36.5,51.0
45.0,56.0
43.0,49.0
36.0,53.5
43.0,53.0
38.5,50.0
43.5,53.5
40.0,65.0
40.5,47.5
36.333333333333336,50.666666666666664
32.0,60.0
40.5,49.75
43.5,57.0
61.0,49.0
41.0,51.5
34.0,51.5
42.25,53.5
30.0,69.0
43.0,57.0
39.0,66.0
35.333333333333336,53.666666666666664
43.0,59.0
43.333333333333336,56.333333333333336
37.0,49.25
43.0,53.0
43.5,60.5
29.0,69.0
43.666666666666664,54.333333333333336
33.0,75.0
37.75,50.75
42.0,63.0
36.5,70.0
27.0,67.0
43.5,53.5
0.0,96.0
34.25,52.5
42.0,54.0
43.0,61.0
41.5,50.5
43.0,57.0
40.6,50.8
38.0,67.0
37.0,49.333333333333336
42.666666666666664,61.666666666666664
41.0,56.0
33.666666666666664,53.666666666666664
63.0,94.0
25.5,76.5
41.5,54.5
30.0,65.0
33.0,51.0
42.666666666666664,50.666666666666664
34.5,53.0
38.0,69.0
43.5,52.5
37.0,51.25
44.0,61.0
39.666666666666664,50.0
43.0,57.0
44.0,51.0
38.0,49.0
43.666666666666664,56.333333333333336
35.0,51.0
44.0,57.333333333333336
38.0,46.0
40.5,53.0
24.0,85.0
40.333333333333336,48.0
38.0,50.0
42.333333333333336,48.0
43.0,56.5
33.0,59.0
23.0,58.0
39.0,46.5
40.333333333333336,52.333333333333336
44.0,56.0
35.333333333333336,53.666666666666664
33.0,62.0
39.714285714285715,50.142857142857146
44.0,51.0
46.333333333333336,57.0
43.5,62.0
44.0,52.0
43.0,57.333333333333336
39.0,53.166666666666664
41.5,47.5
36.5,51.5
37.0,72.0
42.0,52.75
41.0,63.0
33.5,56.5
35.333333333333336,50.0
44.0,61.0
45.0,49.5
34.5,56.5
40.5,51.0
41.0,65.0
39.5,49.0
34.5,53.0
45.0,57.5
37.5,52.5
43.8,58.8
36.5,51.5
46.0,58.0
34.5,56.5
25.0,54.0
43.5,57.0
40.75,47.75
44.5,52.5
35.0,52.5
34.0,57.0
39.0,48.5
44.0,58.0
34.5,54.5
43.0,51.5
35.0,89.0
41.0,49.0
83.0,56.0
33.0,59.0
43.0,58.0
37.0,49.5
34.0,56.0
42.5,49.0
44.333333333333336,59.0
39.0,49.5
33.0,61.0
38.666666666666664,54.0
41.0,47.5
44.333333333333336,56.0
33.0,60.0
41.0,52.666666666666664
44.0,62.0
38.333333333333336,50.666666666666664
105.0,95.0
44.5,57.5
33.0,60.0
41.5,64.0
40.0,80.0
42.5,49.5
41.0,64.0
36.333333333333336,53.0
43.0,52.5
40.0,91.0
41.0,53.333333333333336
33.0,63.0
45.0,57.5
42.0,48.0
45.0,59.5
36.0,57.0
44.0,59.0
34.0,58.0
44.0,52.333333333333336
40.0,91.0
41.333333333333336,52.5
44.0,61.0
40.75,50.5
38.0,75.0
45.5,51.5
36.5,51.0
34.333333333333336,57.0
28.0,89.0
43.75,54.75
45.0,61.0
33.0,61.0
40.5,54.0
75.0,57.0
42.0,47.0
15.0,64.0
40.5,65.5
37.0,49.0
46.0,50.5
40.0,66.0
44.333333333333336,55.333333333333336
30.0,67.0
39.5,49.0
41.5,49.5
15.0,64.0
37.0,52.5
43.5,50.75
43.333333333333336,58.0
44.0,51.666666666666664
45.5,60.5
40.0,50.666666666666664
41.0,66.0
40.5,54.0
47.5,58.5
37.5,52.5
43.5,53.0
74.0,56.0
38.0,52.0
44.5,50.5
37.0,56.0
39.5,65.0
45.0,48.0
44.666666666666664,51.666666666666664
34.5,56.0
42.5,53.0
41.0,48.0
37.0,52.5
44.5,60.5
44.5,49.0
44.0,58.0
43.5,51.0
34.0,58.5
41.5,49.0
42.0,57.0
39.0,51.0
42.5,54.0
36.0,64.0
41.0,50.333333333333336
45.0,62.0
41.0,53.4
45.5,58.5
39.666666666666664,50.333333333333336
46.0,58.0
41.5,49.0
34.0,60.0
44.0,49.666666666666664
38.5,51.0
43.0,48.0
45.5,55.5
40.333333333333336,51.333333333333336
43.0,64.0
43.666666666666664,54.666666666666664
29.0,91.0
46.0,60.666666666666664
44.75,54.0
45.0,59.5
38.5,51.5
40.5,51.5
46.0,58.0
37.0,74.0
45.0,56.5
42.5,49.0
45.0,59.0
47.0,50.0
44.0,63.5
44.5,47.5
46.5,56.5
41.0,66.0
40.5,52.0
44.0,57.0
43.0,49.0
43.5,61.0
34.0,58.0
43.0,65.0
40.0,53.333333333333336
57.0,54.0
46.5,57.5
39.5,52.0
45.0,52.5
34.0,58.0
44.75,51.75
44.0,50.666666666666664
33.0,58.0
44.5,60.5
41.5,51.0
34.0,58.5
43.5,48.5
43.333333333333336,54.333333333333336
43.5,48.0
38.0,54.0
44.0,60.0
43.0,50.5
42.5,64.0
42.0,56.0
42.0,48.5
46.5,54.0
44.0,59.0
40.5,53.75
39.5,67.5
43.0,54.0
39.6,53.8
40.0,65.5
38.5,52.0
47.0,59.5
45.5,51.25
42.666666666666664,55.333333333333336
36.8,53.6
45.5,51.0
33.0,62.0
41.0,53.5
46.5,58.0
37.666666666666664,52.333333333333336
32.0,58.0
44.5,56.5
43.0,49.5
46.0,62.0
40.0,54.0
29.0,90.0
45.5,51.0
42.5,52.5
43.333333333333336,58.666666666666664
2.0,71.0
46.0,52.0
38.0,52.0
47.0,59.0
39.5,53.5
34.5,64.5
40.0,54.0
47.0,61.0
39.5,51.5
45.0,50.333333333333336
45.0,60.5
45.5,51.5
36.0,56.5
45.0,62.0
34.0,58.5
46.333333333333336,52.666666666666664
44.0,60.0
39.5,53.5
46.0,62.0
37.0,54.0
47.0,55.0
46.0,62.0
42.0,62.0
43.5,51.0
44.0,62.5
46.5,57.0
44.0,65.0
45.333333333333336,49.666666666666664
46.5,57.5
42.75,52.25
33.0,90.0
42.5,56.0
21.0,46.0
41.5,52.0
45.0,56.5
64.0,46.0
37.0,54.5
47.0,54.666666666666664
42.0,64.0
41.0,52.5
32.0,56.0
45.5,50.5
38.25,54.75
45.0,101.0
45.0,50.5
40.0,91.0
45.0,50.0
35.0,59.5
44.0,59.0
43.0,53.5
39.0,92.0
36.25,54.25
46.5,62.0
29.0,64.0
45.5,53.5
47.0,60.0
39.0,52.0
33.0,63.0
46.0,59.0
39.5,51.5
47.0,62.0
45.5,51.5
36.5,51.5
45.333333333333336,54.0
45.5,50.0
33.5,62.5
48.0,59.5
43.0,48.0
44.666666666666664,53.0
39.0,55.333333333333336
47.0,53.5
37.666666666666664,51.333333333333336
46.0,59.5
46.5,52.5
45.333333333333336,60.666666666666664
46.333333333333336,50.666666666666664
37.0,88.0
46.5,59.0
46.5,53.0
36.5,51.0
44.0,50.5
33.0,63.0
39.333333333333336,53.333333333333336
48.0,50.0
36.0,55.5
47.0,56.0
39.5,51.0
48.0,57.5
37.0,52.0
46.0,60.333333333333336
46.5,52.5
46.0,57.666666666666664
42.5,51.0
37.5,51.5
47.0,57.0
43.5,51.5
46.333333333333336,57.0
40.0,52.25
49.0,53.0
44.0,58.0
46.0,106.0
39.0,54.5
48.0,55.0
45.0,50.0
60.0,49.0
46.0,59.5
46.0,53.666666666666664
37.0,53.0
43.0,65.0
43.5,50.75
44.0,65.0
44.666666666666664,54.0
40.0,53.333333333333336
44.75,54.75
39.0,69.0
42.5,54.0
46.333333333333336,61.666666666666664
34.0,63.0
40.5,53.0
39.5,52.0
28.0,87.0
41.333333333333336,51.666666666666664
49.0,61.0
44.0,52.5
47.0,62.0
44.25,51.0
46.6,58.2
39.0,52.5
48.5,53.0
34.5,60.5
43.5,52.0
46.0,63.666666666666664
37.5,53.5
48.5,61.0
46.5,53.5
37.0,55.0
46.0,56.0
46.0,60.5
48.0,51.0
44.5,57.0
45.666666666666664,51.666666666666664
42.0,66.0
45.666666666666664,54.0
38.0,91.0
46.0,53.8
37.0,55.0
47.5,54.0
47.0,59.0
44.0,51.0
44.8,57.0
45.0,64.0
36.0,58.0
44.5,52.5
51.0,76.0
46.0,51.0
48.0,62.0
41.0,53.333333333333336
35.0,60.0
47.142857142857146,53.142857142857146
36.0,58.5
36.0,91.0
46.0,58.0
46.0,51.0
45.5,64.5
45.666666666666664,53.0
40.5,51.0
48.0,56.333333333333336
46.5,53.0
26.0,89.0
40.5,55.5
47.5,58.0
40.5,52.5
49.0,54.0
43.0,50.5
48.0,53.0
41.5,53.5
46.0,55.0
34.5,62.0
47.5,62.5
46.166666666666664,56.5
35.5,60.0
48.666666666666664,51.666666666666664
47.0,60.5
48.0,54.666666666666664
44.0,59.0
40.0,52.0
48.5,52.0
39.0,52.0
48.5,52.0
40.5,54.0
15.0,47.0
44.75,50.5
15.0,47.0
47.285714285714285,55.857142857142854
42.0,52.0
37.0,56.5
44.0,53.0
46.0,60.0
38.666666666666664,55.0
40.75,52.25
49.0,54.0
43.333333333333336,53.333333333333336
46.0,59.0
43.5,51.5
49.0,56.0
47.0,62.333333333333336
45.0,51.0
47.5,62.0
47.666666666666664,51.666666666666664
49.0,56.5
41.666666666666664,51.333333333333336
48.0,50.0
47.0,61.5
49.0,51.0
40.5,53.0
47.0,51.5
41.0,53.5
48.0,53.0
42.0,51.333333333333336
46.5,60.5
26.0,88.0
45.0,52.0
46.5,59.5
49.0,56.0
44.0,52.25
21.0,46.0
47.5,51.5
36.0,60.0
48.5,57.5
89.0,116.0
41.0,53.5
48.0,53.0
48.0,63.0
37.5,57.0
44.0,56.0
48.5,51.0
43.0,51.0
48.666666666666664,59.0
39.0,54.5
51.0,53.0
44.5,52.5
45.0,59.0
42.5,51.5
46.6,53.0
37.0,58.0
42.0,55.0
46.0,61.0
46.75,56.5
45.5,65.0
49.0,52.666666666666664
43.5,54.0
44.5,65.5
49.0,53.5
46.0,64.0
49.5,54.5
42.5,52.75
48.25,53.0
44.5,54.0
38.0,80.0
44.5,51.5
7.0,62.0
45.0,52.0
39.0,53.0
48.0,59.0
41.0,51.5
46.0,63.5
43.0,55.0
49.0,52.5
39.666666666666664,53.333333333333336
73.0,50.0
40.666666666666664,52.0
37.5,57.5
48.6,53.2
37.0,58.0
48.5,58.0
41.5,53.0
71.0,55.0
47.333333333333336,51.666666666666664
43.0,54.0
49.5,56.0
46.0,63.0
49.5,52.5
72.0,54.0
48.0,57.333333333333336
47.0,54.0
59.0,54.0
47.5,56.625
71.0,63.0
42.0,52.5
45.0,51.5
39.0,55.0
48.6,55.4
42.5,54.0
34.0,114.0
41.0,53.0
44.0,66.0
39.0,56.0
37.5,91.0
46.5,64.5
0.0,96.0
33.5,114.0
46.0,54.0
40.5,55.5
112.0,54.0
47.5,52.0
71.0,62.0
46.0,52.0
40.0,55.0
45.0,52.666666666666664
44.6,53.2
6.0,73.0
34.5,63.0
48.0,52.0
34.5,62.5
46.5,62.0
34.0,63.0
40.0,55.5
48.5,61.5
45.5,52.0
37.0,58.0
48.5,53.5
42.0,52.0
48.333333333333336,62.666666666666664
39.0,56.0
46.4,52.2
25.0,87.0
36.0,60.0
49.0,61.0
51.333333333333336,55.333333333333336
46.0,53.5
49.0,60.0
65.0,45.0
38.5,56.5
4.0,120.0
42.0,55.0
2.0,122.0
50.333333333333336,54.0
42.0,73.0
43.5,53.0
43.0,72.0
49.0,55.333333333333336
35.0,61.5
51.0,53.0
43.25,53.25
35.0,62.0
46.0,59.0
11.0,95.0
39.0,86.0
17.0,102.0
44.5,53.0
33.5,90.0
50.5,55.5
32.5,90.0
49.0,57.0
75.0,60.0
33.5,90.0
68.0,48.0
34.5,90.75
84.0,91.0
47.5,59.0
5.0,81.0
49.0,57.0
36.5,90.0
6.0,63.0
35.0,62.5
48.5,51.0
28.0,76.0
45.0,53.0
37.0,90.0
50.0,52.0
48.0,61.0
44.5,52.5
48.5,52.5
50.0,61.0
50.0,53.5
39.0,75.0
46.0,53.666666666666664
40.5,55.5
45.5,53.5
47.5,64.0
41.0,55.0
48.5,62.0
36.0,61.0
50.5,53.0
50.0,62.0
51.0,56.0
38.0,57.5
47.0,61.0
46.5,55.5
49.0,53.0
47.5,61.0
42.666666666666664,53.333333333333336
46.0,60.0
44.0,52.0
49.5,57.5
43.0,66.5
38.0,57.0
49.5,54.75
32.0,65.0
46.833333333333336,53.0
48.5,52.5
50.0,59.5
45.333333333333336,53.0
44.5,49.5
44.0,54.5
43.0,51.0
49.0,52.5
42.333333333333336,53.333333333333336
48.333333333333336,54.666666666666664
48.0,63.0
47.0,56.25
112.0,55.0
49.0,60.0
49.0,50.0
45.5,62.5
47.0,51.75
47.0,59.0
47.6,51.4
42.0,51.5
49.0,53.0
47.666666666666664,61.333333333333336
41.666666666666664,53.0
49.5,57.5
11.0,21.0
40.5,54.0
31.0,68.0
49.0,60.0
44.0,66.0
49.0,53.5
39.5,55.0
46.0,62.5
35.0,61.0
44.0,50.5
47.0,62.0
47.0,52.0
51.0,51.0
49.0,60.5
42.5,56.25
51.0,51.0
4.5,66.0
40.5,53.0
47.0,64.0
46.333333333333336,51.0
45.5,57.5
4.5,66.0
48.5,54.0
43.0,50.0
48.0,56.5
43.0,66.0
47.5,51.5
48.0,63.0
44.4,51.0
47.0,62.0
41.0,66.0
48.666666666666664,57.0
43.0,52.666666666666664
37.0,58.0
44.333333333333336,51.333333333333336
45.5,57.5
49.333333333333336,54.0
47.0,61.5
40.0,54.0
48.5,60.0
42.75,53.0
50.0,61.0
47.666666666666664,56.0
47.0,64.0
47.5,51.5
42.5,52.5
40.0,65.0
41.0,54.0
35.0,60.0
39.666666666666664,53.666666666666664
48.5,55.0
47.0,63.0
45.5,53.0
45.5,64.5
34.0,62.5
45.5,52.0
29.0,90.0
49.5,51.5
27.0,73.0
40.666666666666664,53.333333333333336
47.5,52.0
44.0,51.333333333333336
49.5,52.0
42.0,50.0
49.5,51.5
29.0,90.0
34.0,61.5
47.0,61.5
44.0,51.5
50.0,54.0
47.5,59.5
48.333333333333336,51.666666666666664
42.666666666666664,65.66666666666667
47.5,51.5
48.0,62.0
50.0,51.0
18.0,100.0
48.0,52.0
29.0,90.0
43.0,51.0
49.5,58.0
36.0,58.0
46.0,56.5
47.0,49.0
40.5,52.0
49.0,59.0
37.5,56.5
47.0,59.0
44.333333333333336,51.666666666666664
47.0,59.0
49.5,53.0
49.0,59.0
42.333333333333336,53.333333333333336
46.0,53.0
29.0,70.0
46.5,51.5
46.666666666666664,60.666666666666664
48.0,49.0
49.5,55.5
45.0,50.0
48.333333333333336,58.666666666666664
38.0,71.0
46.5,58.5
34.0,63.0
49.0,61.0
43.5,53.5
47.5,59.0
42.666666666666664,53.333333333333336
45.0,64.0
44.5,54.0
50.5,51.0
45.0,62.0
41.333333333333336,52.333333333333336
48.25,56.5
41.5,65.5
43.666666666666664,53.0
40.0,67.0
49.0,54.5
27.0,58.0
40.5,53.0
46.0,60.0
46.25,52.0
45.75,61.25
44.333333333333336,51.333333333333336
46.5,60.0
45.0,52.0
48.666666666666664,56.333333333333336
43.0,65.0
49.5,56.5
30.0,67.0
44.333333333333336,51.333333333333336
45.5,54.0
31.0,68.0
47.0,53.333333333333336
44.0,64.0
46.0,54.5
27.0,59.0
38.0,70.5
44.5,51.0
49.0,60.0
41.0,51.5
49.0,51.0
44.5,51.5
45.5,62.0
50.0,50.0
43.5,52.5
47.25,51.75
45.0,61.0
46.0,51.0
42.0,51.666666666666664
48.5,51.5
49.0,55.0
33.5,62.0
46.0,54.5
36.5,57.0
51.0,53.0
41.5,49.5
49.0,55.0
42.42857142857143,52.285714285714285
46.0,63.0
44.5,53.0
34.0,63.0
44.0,52.285714285714285
50.0,52.0
