timestamp,x,y
1470000000000000.0,92,104
1470000000000000.0,86,98
1470000000000000.0,87,101
1470000000000000.0,94,101
1470000000000000.0,67,69
1470000000000000.0,104,102
1470000000000000.0,100,107
1470000000000000.0,96,106
1470000000000000.0,107,106
1470000000000000.0,96,107
1470000000000000.0,104,105
1470000000000000.0,91,105
1470000000000000.0,89,107
1470000000000000.0,103,106
1470000000000000.0,97,101
1470000000000000.0,111,104
1470000000000000.0,108,105
1470000000000000.0,107,105
1470000000000000.0,90,108
1470000000000000.0,108,102
1470000000000000.0,107,103
1470000000000000.0,106,103
1470000000000000.0,103,101
1470000000000000.0,87,108
1470000000000000.0,110,104
1470000000000000.0,105,106
1470000000000000.0,100,101
1470000000000000.0,103,105
1470000000000000.0,98,107
1470000000000000.0,105,103
1470000000000000.0,104,106
1470000000000000.0,87,100
1470000000000000.0,89,107
1470000000000000.0,106,106
1470000000000000.0,102,100
1470000000000000.0,77,108
1470000000000000.0,105,105
1470000000000000.0,105,106
1470000000000000.0,103,103
1470000000000000.0,109,103
1470000000000000.0,102,101
1470000000000000.0,108,106
1470000000000000.0,96,108
1470000000000000.0,100,101
1470000000000000.0,94,107
1470000000000000.0,106,13
1470000000000000.0,98,103
1470000000000000.0,103,102
1470000000000000.0,102,102
1470000000000000.0,92,105
1470000000000000.0,98,108
1470000000000000.0,99,103
1470000000000000.0,90,107
1470000000000000.0,94,107
1470000000000000.0,98,101
1470000000000000.0,102,100
1470000000000000.0,108,103
1470000000000000.0,107,106
1470000000000000.0,97,103
1470000000000000.0,106,103
1470000000000000.0,88,92
1470000000000000.0,107,105
1470000000000000.0,105,105
1470000000000000.0,88,108
1470000000000000.0,101,107
1470000000000000.0,95,107
1470000000000000.0,95,105
1470000000000000.0,96,107
1470000000000000.0,88,101
1470000000000000.0,105,103
1470000000000000.0,96,103
1470000000000000.0,103,101
1470000000000000.0,96,101
1470000000000000.0,107,102
1470000000000000.0,102,106
1470000000000000.0,109,104
1470000000000000.0,100,103
1470000000000000.0,91,104
1470000000000000.0,93,102
1470000000000000.0,97,108
1470000000000000.0,103,103
1470000000000000.0,109,103
1470000000000000.0,89,106
1470000000000000.0,106,105
1470000000000000.0,97,105
1470000000000000.0,108,106
1470000000000000.0,101,101
1470000000000000.0,99,101
1470000000000000.0,96,109
1470000000000000.0,95,108
1470000000000000.0,102,101
1470000000000000.0,91,106
1470000000000000.0,88,107
1470000000000000.0,97,104
1470000000000000.0,93,100
1470000000000000.0,95,108
1470000000000000.0,99,104
1470000000000000.0,110,104
1470000000000000.0,109,104
1470000000000000.0,3,33
1470000000000000.0,94,105
1470000000000000.0,102,103
1470000000000000.0,108,104
1470000000000000.0,101,103
1470000000000000.0,92,100
1470000000000000.0,104,103
1470000000000000.0,97,107
1470000000000000.0,94,109
1470000000000000.0,82,102
1470000000000000.0,93,106
1470000000000000.0,108,103
1470000000000000.0,91,103
1470000000000000.0,95,107
1470000000000000.0,91,106
1470000000000000.0,95,109
1470000000000000.0,106,102
1470000000000000.0,82,102
1470000000000000.0,109,106
1470000000000000.0,102,107
1470000000000000.0,95,108
1470000000000000.0,107,104
1470000000000000.0,105,102
1470000000000000.0,110,105
1470000000000000.0,81,101
1470000000000000.0,81,99
1470000000000000.0,94,106
1470000000000000.0,89,108
1470000000000000.0,96,102
1470000000000000.0,112,46
1470000000000000.0,97,102
1470000000000000.0,90,107
1470000000000000.0,99,102
1470000000000000.0,87,108
1470000000000000.0,82,102
1470000000000000.0,94,102
1470000000000000.0,106,104
1470000000000000.0,103,107
1470000000000000.0,103,102
1470000000000000.0,78,109
1470000000000000.0,95,108
1470000000000000.0,94,107
1470000000000000.0,105,104
1470000000000000.0,102,102
1470000000000000.0,109,104
1470000000000000.0,100,102
1470000000000000.0,104,107
1470000000000000.0,103,106
1470000000000000.0,89,108
1470000000000000.0,82,102
1470000000000000.0,92,109
1470000000000000.0,106,107
1470000000000000.0,101,102
1470000000000000.0,79,107
1470000000000000.0,94,101
1470000000000000.0,97,105
1470000000000000.0,77,104
1470000000000000.0,107,104
1470000000000000.0,105,107
1470000000000000.0,90,105
1470000000000000.0,89,108
1470000000000000.0,107,107
1470000000000000.0,100,104
1470000000000000.0,102,106
1470000000000000.0,108,104
1470000000000000.0,106,106
1470000000000000.0,98,102
1470000000000000.0,105,104
1470000000000000.0,97,102
1470000000000000.0,105,106
1470000000000000.0,96,107
1470000000000000.0,96,105
1470000000000000.0,79,107
1470000000000000.0,103,102
1470000000000000.0,94,108
1470000000000000.0,99,102
1470000000000000.0,104,104
1470000000000000.0,108,105
1470000000000000.0,91,106
1470000000000000.0,105,106
1470000000000000.0,97,108
1470000000000000.0,107,103
1470000000000000.0,109,105
1470000000000000.0,102,102
1470000000000000.0,101,102
1470000000000000.0,101,104
1470000000000000.0,106,103
1470000000000000.0,94,108
1470000000000000.0,106,107
1470000000000000.0,100,102
1470000000000000.0,97,104
1470000000000000.0,111,104
1470000000000000.0,107,107
1470000000000000.0,95,102
1470000000000000.0,101,102
1470000000000000.0,110,105
1470000000000000.0,92,106
1470000000000000.0,99,104
1470000000000000.0,95,109
1470000000000000.0,108,107
1470000000000000.0,97,106
1470000000000000.0,102,102
1470000000000000.0,107,107
1470000000000000.0,93,107
1470000000000000.0,99,102
1470000000000000.0,102,107
1470000000000000.0,106,107
1470000000000000.0,106,104
1470000000000000.0,100,105
1470000000000000.0,95,104
1470000000000000.0,103,104
1470000000000000.0,109,105
1470000000000000.0,124,110
1470000000000000.0,109,107
1470000000000000.0,100,108
1470000000000000.0,29,40
1470000000000000.0,102,104
1470000000000000.0,107,104
1470000000000000.0,98,104
1470000000000000.0,105,106
1470000000000000.0,95,108
1470000000000000.0,108,104
1470000000000000.0,98,102
1470000000000000.0,106,105
1470000000000000.0,108,105
1470000000000000.0,75,111
1470000000000000.0,96,104
1470000000000000.0,107,105
1470000000000000.0,90,109
1470000000000000.0,103,102
1470000000000000.0,99,102
1470000000000000.0,104,106
1470000000000000.0,96,108
1470000000000000.0,104,104
1470000000000000.0,102,102
1470000000000000.0,101,108
1470000000000000.0,110,106
1470000000000000.0,99,105
1470000000000000.0,92,107
1470000000000000.0,109,106
1470000000000000.0,89,109
1470000000000000.0,108,107
1470000000000000.0,105,103
1470000000000000.0,101,102
1470000000000000.0,109,107
1470000000000000.0,99,108
1470000000000000.0,103,102
1470000000000000.0,94,108
1470000000000000.0,94,109
1470000000000000.0,88,108
1470000000000000.0,102,102
1470000000000000.0,101,102
1470000000000000.0,106,107
1470000000000000.0,102,108
1470000000000000.0,107,105
1470000000000000.0,108,106
1470000000000000.0,88,109
1470000000000000.0,108,105
1470000000000000.0,99,102
1470000000000000.0,104,105
1470000000000000.0,75,109
1470000000000000.0,95,110
1470000000000000.0,101,103
1470000000000000.0,94,109
1470000000000000.0,99,108
1470000000000000.0,106,107
1470000000000000.0,105,108
1470000000000000.0,96,105
1470000000000000.0,99,105
1470000000000000.0,101,104
1470000000000000.0,100,104
1470000000000000.0,96,103
1470000000000000.0,99,107
1470000000000000.0,106,105
1470000000000000.0,105,105
1470000000000000.0,103,103
1470000000000000.0,100,103
1470000000000000.0,99,102
1470000000000000.0,81,108
1470000000000000.0,102,105
1470000000000000.0,104,108
1470000000000000.0,99,107
1470000000000000.0,98,105
1470000000000000.0,96,109
1470000000000000.0,102,103
1470000000000000.0,105,107
1470000000000000.0,106,104
1470000000000000.0,101,102
1470000000000000.0,109,107
1470000000000000.0,99,103
1470000000000000.0,108,105
1470000000000000.0,106,108
1470000000000000.0,103,104
1470000000000000.0,104,108
1470000000000000.0,101,108
1470000000000000.0,91,107
1470000000000000.0,107,108
1470000000000000.0,95,108
1470000000000000.0,106,107
1470000000000000.0,104,105
1470000000000000.0,94,102
1470000000000000.0,106,106
1470000000000000.0,96,102
1470000000000000.0,77,111
1470000000000000.0,103,105
1470000000000000.0,107,106
1470000000000000.0,97,105
1470000000000000.0,93,107
1470000000000000.0,92,101
1470000000000000.0,89,103
1470000000000000.0,93,110
1470000000000000.0,101,102
1470000000000000.0,89,109
1470000000000000.0,98,103
1470000000000000.0,101,103
1470000000000000.0,96,102
1470000000000000.0,12,96
1470000000000000.0,104,107
1470000000000000.0,37,91
1470000000000000.0,100,105
1470000000000000.0,97,103
1470000000000000.0,94,109
1470000000000000.0,106,107
1470000000000000.0,101,105
1470000000000000.0,91,106
1470000000000000.0,45,114
1470000000000000.0,106,108
1470000000000000.0,109,106
1470000000000000.0,102,105
1470000000000000.0,103,108
1470000000000000.0,108,107
1470000000000000.0,100,103
1470000000000000.0,105,108
1470000000000000.0,97,103
1470000000000000.0,108,108
1470000000000000.0,105,104
1470000000000000.0,107,104
1470000000000000.0,103,103
1470000000000000.0,109,108
1470000000000000.0,99,103
1470000000000000.0,96,109
1470000000000000.0,95,103
1470000000000000.0,102,108
1470000000000000.0,94,103
1470000000000000.0,107,108
1470000000000000.0,108,106
1470000000000000.0,37,91
1470000000000000.0,96,103
1470000000000000.0,105,106
1470000000000000.0,103,103
1470000000000000.0,107,105
1470000000000000.0,88,103
1470000000000000.0,90,97
1470000000000000.0,109,106
1470000000000000.0,94,109
1470000000000000.0,98,103
1470000000000000.0,104,106
1470000000000000.0,90,105
1470000000000000.0,86,101
1470000000000000.0,103,105
1470000000000000.0,97,103
1470000000000000.0,106,105
1470000000000000.0,85,103
1470000000000000.0,106,106
1470000000000000.0,95,103
1470000000000000.0,105,106
1470000000000000.0,96,106
1470000000000000.0,77,110
1470000000000000.0,97,103
1470000000000000.0,95,106
1470000000000000.0,108,108
1470000000000000.0,93,102
1470000000000000.0,89,105
1470000000000000.0,90,107
1470000000000000.0,105,105
1470000000000000.0,92,108
1470000000000000.0,91,97
1470000000000000.0,95,110
1470000000000000.0,37,92
1470000000000000.0,102,107
1470000000000000.0,108,108
1470000000000000.0,95,109
1470000000000000.0,95,105
1470000000000000.0,37,91
1470000000000000.0,95,103
1470000000000000.0,103,104
1470000000000000.0,88,109
1470000000000000.0,107,106
1470000000000000.0,98,104
1470000000000000.0,87,105
1470000000000000.0,104,106
1470000000000000.0,97,103
1470000000000000.0,101,104
1470000000000000.0,95,110
1470000000000000.0,94,109
1470000000000000.0,81,104
1470000000000000.0,91,108
1470000000000000.0,109,107
1470000000000000.0,104,103
1470000000000000.0,102,104
1470000000000000.0,103,106
1470000000000000.0,104,108
1470000000000000.0,93,108
1470000000000000.0,95,103
1470000000000000.0,97,104
1470000000000000.0,102,108
1470000000000000.0,102,105
1470000000000000.0,102,109
1470000000000000.0,99,104
1470000000000000.0,97,103
1470000000000000.0,82,105
1470000000000000.0,37,91
1470000000000000.0,100,104
1470000000000000.0,87,103
1470000000000000.0,94,103
1470000000000000.0,91,98
1470000000000000.0,87,109
1470000000000000.0,107,106
1470000000000000.0,96,104
1470000000000000.0,88,106
1470000000000000.0,83,104
1470000000000000.0,86,107
1470000000000000.0,108,107
1470000000000000.0,103,107
1470000000000000.0,87,107
1470000000000000.0,95,110
1470000000000000.0,105,106
1470000000000000.0,92,100
1470000000000000.0,101,106
1470000000000000.0,95,103
1470000000000000.0,106,106
1470000000000000.0,95,106
1470000000000000.0,94,110
1470000000000000.0,94,107
1470000000000000.0,109,107
1470000000000000.0,105,105
1470000000000000.0,102,106
1470000000000000.0,78,94
1470000000000000.0,104,109
1470000000000000.0,108,109
1470000000000000.0,101,104
1470000000000000.0,103,104
1470000000000000.0,101,109
1470000000000000.0,93,110
1470000000000000.0,89,110
1470000000000000.0,102,104
1470000000000000.0,99,106
1470000000000000.0,98,104
1470000000000000.0,97,106
1470000000000000.0,106,107
1470000000000000.0,100,106
1470000000000000.0,109,108
1470000000000000.0,103,108
1470000000000000.0,37,91
1470000000000000.0,105,107
1470000000000000.0,107,107
1470000000000000.0,105,109
1470000000000000.0,101,108
1470000000000000.0,104,109
1470000000000000.0,108,107
1470000000000000.0,99,104
1470000000000000.0,92,108
1470000000000000.0,95,111
1470000000000000.0,100,104
1470000000000000.0,93,111
1470000000000000.0,106,108
1470000000000000.0,95,103
1470000000000000.0,94,110
1470000000000000.0,102,103
1470000000000000.0,76,108
1470000000000000.0,103,106
1470000000000000.0,96,104
1470000000000000.0,46,113
1470000000000000.0,106,109
1470000000000000.0,99,104
1470000000000000.0,81,105
1470000000000000.0,95,107
1470000000000000.0,94,111
1470000000000000.0,109,108
1470000000000000.0,100,104
1470000000000000.0,99,109
1470000000000000.0,94,103
1470000000000000.0,102,103
1470000000000000.0,108,109
1470000000000000.0,104,107
1470000000000000.0,88,105
1470000000000000.0,107,107
1470000000000000.0,97,104
1470000000000000.0,86,104
1470000000000000.0,45,112
1470000000000000.0,81,105
1470000000000000.0,106,108
1470000000000000.0,108,108
1470000000000000.0,106,106
1470000000000000.0,103,105
1470000000000000.0,75,108
1470000000000000.0,107,109
1470000000000000.0,97,104
1470000000000000.0,105,104
1470000000000000.0,104,109
1470000000000000.0,91,100
1470000000000000.0,45,112
1470000000000000.0,102,106
1470000000000000.0,93,104
1470000000000000.0,86,109
1470000000000000.0,94,104
1470000000000000.0,98,104
1470000000000000.0,95,104
1470000000000000.0,103,107
1470000000000000.0,104,109
1470000000000000.0,100,104
1470000000000000.0,106,107
1470000000000000.0,105,106
1470000000000000.0,107,108
1470000000000000.0,92,104
1470000000000000.0,105,107
1470000000000000.0,105,109
1470000000000000.0,94,106
1470000000000000.0,95,109
1470000000000000.0,85,109
1470000000000000.0,98,104
1470000000000000.0,99,104
1470000000000000.0,88,110
1470000000000000.0,81,104
1470000000000000.0,81,105
1470000000000000.0,104,107
1470000000000000.0,103,105
1470000000000000.0,97,104
1470000000000000.0,78,105
1470000000000000.0,89,104
1470000000000000.0,88,104
1470000000000000.0,86,108
1470000000000000.0,91,109
1470000000000000.0,99,104
1470000000000000.0,97,107
1470000000000000.0,106,108
1470000000000000.0,97,104
1470000000000000.0,102,107
1470000000000000.0,104,106
1470000000000000.0,102,105
1470000000000000.0,95,107
1470000000000000.0,93,110
1470000000000000.0,103,107
1470000000000000.0,98,107
1470000000000000.0,104,107
1470000000000000.0,90,108
1470000000000000.0,105,107
1470000000000000.0,93,103
1470000000000000.0,106,107
1470000000000000.0,101,105
1470000000000000.0,99,107
1470000000000000.0,98,110
1470000000000000.0,100,106
1470000000000000.0,100,107
1470000000000000.0,95,110
1470000000000000.0,77,112
1470000000000000.0,99,105
1470000000000000.0,81,103
1470000000000000.0,91,101
1470000000000000.0,95,103
1470000000000000.0,98,104
1470000000000000.0,100,105
1470000000000000.0,98,108
1470000000000000.0,79,104
1470000000000000.0,104,109
1470000000000000.0,92,111
1470000000000000.0,108,108
1470000000000000.0,101,103
1470000000000000.0,94,108
1470000000000000.0,94,111
1470000000000000.0,107,108
1470000000000000.0,98,105
1470000000000000.0,93,111
1470000000000000.0,100,105
1470000000000000.0,77,112
1470000000000000.0,102,107
1470000000000000.0,95,111
1470000000000000.0,108,109
1470000000000000.0,90,109
1470000000000000.0,105,110
1470000000000000.0,97,105
1470000000000000.0,104,108
1470000000000000.0,104,110
1470000000000000.0,93,110
1470000000000000.0,89,97
1470000000000000.0,87,108
1470000000000000.0,100,107
1470000000000000.0,95,104
1470000000000000.0,85,107
1470000000000000.0,105,108
1470000000000000.0,107,110
1470000000000000.0,106,108
1470000000000000.0,96,107
1470000000000000.0,101,105
1470000000000000.0,90,111
1470000000000000.0,107,108
1470000000000000.0,93,111
1470000000000000.0,84,107
1470000000000000.0,86,107
1470000000000000.0,100,105
1470000000000000.0,103,106
1470000000000000.0,106,110
1470000000000000.0,94,104
1470000000000000.0,99,105
1470000000000000.0,99,110
1470000000000000.0,82,102
1470000000000000.0,105,107
1470000000000000.0,90,96
1470000000000000.0,93,103
1470000000000000.0,88,93
1470000000000000.0,91,109
1470000000000000.0,96,105
1470000000000000.0,98,105
1470000000000000.0,101,107
1470000000000000.0,105,110
1470000000000000.0,99,107
1470000000000000.0,87,110
1470000000000000.0,97,104
1470000000000000.0,103,108
1470000000000000.0,100,105
1470000000000000.0,100,108
1470000000000000.0,98,107
1470000000000000.0,104,108
1470000000000000.0,88,106
1470000000000000.0,93,103
1470000000000000.0,89,108
1470000000000000.0,89,107
1470000000000000.0,89,95
1470000000000000.0,82,108
1470000000000000.0,83,106
1470000000000000.0,98,105
1470000000000000.0,105,110
1470000000000000.0,107,107
1470000000000000.0,93,111
1470000000000000.0,94,110
1470000000000000.0,93,105
1470000000000000.0,92,111
1470000000000000.0,97,107
1470000000000000.0,106,108
1470000000000000.0,92,103
1470000000000000.0,97,105
1470000000000000.0,88,107
1470000000000000.0,87,109
1470000000000000.0,108,109
1470000000000000.0,102,108
1470000000000000.0,107,109
1470000000000000.0,104,110
1470000000000000.0,101,107
1470000000000000.0,105,108
1470000000000000.0,106,110
1470000000000000.0,102,106
1470000000000000.0,103,108
1470000000000000.0,95,105
1470000000000000.0,105,110
1470000000000000.0,81,102
1470000000000000.0,96,108
1470000000000000.0,96,105
1470000000000000.0,97,108
1470000000000000.0,92,109
1470000000000000.0,106,109
1470000000000000.0,101,108
1470000000000000.0,93,103
1470000000000000.0,100,109
1470000000000000.0,105,108
1470000000000000.0,105,109
1470000000000000.0,99,106
1470000000000000.0,101,106
1470000000000000.0,104,110
1470000000000000.0,86,106
1470000000000000.0,103,107
1470000000000000.0,104,109
1470000000000000.0,102,108
1470000000000000.0,99,108
1470000000000000.0,89,109
1470000000000000.0,94,104
1470000000000000.0,92,103
1470000000000000.0,94,112
1470000000000000.0,92,111
1470000000000000.0,87,110
1470000000000000.0,93,110
1470000000000000.0,96,107
1470000000000000.0,90,109
1470000000000000.0,93,104
1470000000000000.0,100,108
1470000000000000.0,107,110
1470000000000000.0,100,106
1470000000000000.0,105,109
1470000000000000.0,97,106
1470000000000000.0,101,108
1470000000000000.0,88,111
1470000000000000.0,98,106
1470000000000000.0,107,109
1470000000000000.0,94,104
1470000000000000.0,95,105
1470000000000000.0,99,106
1470000000000000.0,93,109
1470000000000000.0,106,110
1470000000000000.0,88,108
1470000000000000.0,93,110
1470000000000000.0,99,106
1470000000000000.0,99,108
1470000000000000.0,89,111
1470000000000000.0,104,109
1470000000000000.0,97,111
1470000000000000.0,94,108
1470000000000000.0,104,107
1470000000000000.0,107,111
1470000000000000.0,103,109
1470000000000000.0,93,111
1470000000000000.0,91,102
1470000000000000.0,92,111
1470000000000000.0,95,108
1470000000000000.0,96,108
1470000000000000.0,93,107
1470000000000000.0,98,108
1470000000000000.0,106,111
1470000000000000.0,106,109
1470000000000000.0,105,111
1470000000000000.0,97,108
1470000000000000.0,104,111
1470000000000000.0,102,107
1470000000000000.0,94,107
1470000000000000.0,93,108
1470000000000000.0,85,106
1470000000000000.0,91,110
1470000000000000.0,105,110
1470000000000000.0,90,110
1470000000000000.0,96,106
1470000000000000.0,93,104
1470000000000000.0,102,109
1470000000000000.0,97,106
1470000000000000.0,104,108
1470000000000000.0,101,107
1470000000000000.0,88,102
1470000000000000.0,91,103
1470000000000000.0,106,111
1470000000000000.0,97,106
1470000000000000.0,99,111
1470000000000000.0,86,110
1470000000000000.0,103,109
1470000000000000.0,105,111
1470000000000000.0,85,105
1470000000000000.0,88,109
1470000000000000.0,100,108
1470000000000000.0,91,112
1470000000000000.0,86,109
1470000000000000.0,104,111
1470000000000000.0,103,108
1470000000000000.0,105,109
1470000000000000.0,73,111
1470000000000000.0,97,112
1470000000000000.0,89,107
1470000000000000.0,96,109
1470000000000000.0,94,109
1470000000000000.0,95,106
1470000000000000.0,105,11
1470000000000000.0,94,105
1470000000000000.0,96,106
1470000000000000.0,104,109
1470000000000000.0,89,110
1470000000000000.0,97,106
1470000000000000.0,89,107
1470000000000000.0,93,109
1470000000000000.0,107,110
1470000000000000.0,93,106
1470000000000000.0,98,108
1470000000000000.0,101,109
1470000000000000.0,104,110
1470000000000000.0,101,107
1470000000000000.0,100,109
1470000000000000.0,97,107
1470000000000000.0,85,107
1470000000000000.0,100,107
1470000000000000.0,105,110
1470000000000000.0,102,108
1470000000000000.0,96,107
1470000000000000.0,86,110
1470000000000000.0,86,111
1470000000000000.0,99,107
1470000000000000.0,87,111
1470000000000000.0,86,105
1470000000000000.0,97,106
1470000000000000.0,94,111
1470000000000000.0,79,108
1470000000000000.0,106,111
1470000000000000.0,97,107
1470000000000000.0,80,106
1470000000000000.0,78,107
1470000000000000.0,80,107
1470000000000000.0,98,109
1470000000000000.0,92,104
1470000000000000.0,83,104
1470000000000000.0,106,110
1470000000000000.0,95,106
1470000000000000.0,94,112
1470000000000000.0,95,112
1470000000000000.0,102,109
1470000000000000.0,98,106
1470000000000000.0,81,106
1470000000000000.0,100,109
1470000000000000.0,65,22
1470000000000000.0,97,106
1470000000000000.0,80,106
1470000000000000.0,95,109
1470000000000000.0,98,107
1470000000000000.0,92,106
1470000000000000.0,97,106
1470000000000000.0,72,112
1470000000000000.0,84,104
1470000000000000.0,81,105
1470000000000000.0,97,107
1470000000000000.0,106,112
1470000000000000.0,93,107
1470000000000000.0,97,109
1470000000000000.0,105,112
1470000000000000.0,103,110
1470000000000000.0,96,109
1470000000000000.0,83,109
1470000000000000.0,104,110
1470000000000000.0,85,109
1470000000000000.0,99,109
1470000000000000.0,76,107
1470000000000000.0,88,107
1470000000000000.0,87,107
1470000000000000.0,102,110
1470000000000000.0,38,90
1470000000000000.0,93,107
1470000000000000.0,93,112
1470000000000000.0,97,107
1470000000000000.0,99,107
1470000000000000.0,102,108
1470000000000000.0,107,111
1470000000000000.0,105,110
1470000000000000.0,92,110
1470000000000000.0,95,107
1470000000000000.0,95,112
1470000000000000.0,98,109
1470000000000000.0,96,107
1470000000000000.0,94,110
1470000000000000.0,106,110
1470000000000000.0,80,107
1470000000000000.0,101,110
1470000000000000.0,93,110
1470000000000000.0,106,109
1470000000000000.0,85,112
1470000000000000.0,81,103
1470000000000000.0,104,112
1470000000000000.0,85,108
1470000000000000.0,98,107
1470000000000000.0,93,105
1470000000000000.0,97,107
1470000000000000.0,92,104
1470000000000000.0,37,91
1470000000000000.0,105,112
1470000000000000.0,93,112
1470000000000000.0,85,112
1470000000000000.0,93,107
1470000000000000.0,98,107
1470000000000000.0,96,112
1470000000000000.0,103,109
1470000000000000.0,104,111
1470000000000000.0,97,109
1470000000000000.0,99,106
1470000000000000.0,102,110
1470000000000000.0,105,111
1470000000000000.0,94,105
1470000000000000.0,92,105
1470000000000000.0,103,110
1470000000000000.0,89,101
1470000000000000.0,90,112
1470000000000000.0,85,104
1470000000000000.0,100,107
1470000000000000.0,101,108
1470000000000000.0,91,106
1470000000000000.0,88,110
1470000000000000.0,97,107
1470000000000000.0,95,108
1470000000000000.0,100,107
1470000000000000.0,92,110
1470000000000000.0,100,109
1470000000000000.0,85,110
1470000000000000.0,95,109
1470000000000000.0,80,105
1470000000000000.0,89,111
1470000000000000.0,105,110
1470000000000000.0,95,107
1470000000000000.0,106,111
1470000000000000.0,100,110
1470000000000000.0,104,112
1470000000000000.0,96,107
1470000000000000.0,103,112
1470000000000000.0,96,110
1470000000000000.0,102,109
1470000000000000.0,87,109
1470000000000000.0,94,106
1470000000000000.0,94,112
1470000000000000.0,104,111
1470000000000000.0,87,110
1470000000000000.0,80,98
1470000000000000.0,95,110
1470000000000000.0,103,112
1470000000000000.0,97,107
1470000000000000.0,89,112
1470000000000000.0,103,111
1470000000000000.0,105,112
1470000000000000.0,101,110
1470000000000000.0,86,111
1470000000000000.0,104,112
1470000000000000.0,94,106
1470000000000000.0,100,108
1470000000000000.0,94,110
1470000000000000.0,80,106
1470000000000000.0,99,109
1470000000000000.0,99,108
1470000000000000.0,96,107
1470000000000000.0,87,111
1470000000000000.0,93,105
1470000000000000.0,88,111
1470000000000000.0,98,108
1470000000000000.0,100,110
1470000000000000.0,92,105
1470000000000000.0,86,108
1470000000000000.0,102,111
1470000000000000.0,103,110
1470000000000000.0,98,110
1470000000000000.0,96,109
1470000000000000.0,105,113
1470000000000000.0,97,107
1470000000000000.0,65,22
1470000000000000.0,82,95
1470000000000000.0,93,107
1470000000000000.0,106,111
1470000000000000.0,85,110
1470000000000000.0,99,110
1470000000000000.0,103,112
1470000000000000.0,79,100
1470000000000000.0,85,100
1470000000000000.0,94,109
1470000000000000.0,106,112
1470000000000000.0,80,101
1470000000000000.0,92,111
1470000000000000.0,66,118
1470000000000000.0,97,110
1470000000000000.0,95,109
1470000000000000.0,94,106
1470000000000000.0,105,111
1470000000000000.0,101,111
1470000000000000.0,92,112
1470000000000000.0,84,110
1470000000000000.0,91,111
1470000000000000.0,87,110
1470000000000000.0,90,113
1470000000000000.0,95,110
1470000000000000.0,94,110
1470000000000000.0,88,112
1470000000000000.0,101,109
1470000000000000.0,103,112
1470000000000000.0,97,108
1470000000000000.0,103,111
1470000000000000.0,91,104
1470000000000000.0,90,97
1470000000000000.0,99,108
1470000000000000.0,74,112
1470000000000000.0,100,109
1470000000000000.0,102,111
1470000000000000.0,95,111
1470000000000000.0,103,110
1470000000000000.0,104,113
1470000000000000.0,96,108
1470000000000000.0,83,102
1470000000000000.0,95,108
1470000000000000.0,101,111
1470000000000000.0,99,110
1470000000000000.0,96,107
1470000000000000.0,98,108
1470000000000000.0,97,108
1470000000000000.0,99,108
1470000000000000.0,87,108
1470000000000000.0,103,110
1470000000000000.0,104,110
1470000000000000.0,96,110
1470000000000000.0,100,111
1470000000000000.0,84,109
1470000000000000.0,104,112
1470000000000000.0,102,110
1470000000000000.0,98,108
1470000000000000.0,103,110
1470000000000000.0,90,107
1470000000000000.0,83,103
1470000000000000.0,107,110
1470000000000000.0,97,108
1470000000000000.0,104,111
1470000000000000.0,97,110
1470000000000000.0,94,107
1470000000000000.0,91,111
1470000000000000.0,89,107
1470000000000000.0,73,109
1470000000000000.0,103,112
1470000000000000.0,103,110
1470000000000000.0,94,108
1470000000000000.0,86,94
1470000000000000.0,92,112
1470000000000000.0,102,112
1470000000000000.0,77,112
1470000000000000.0,100,109
1470000000000000.0,95,108
1470000000000000.0,73,109
1470000000000000.0,92,105
1470000000000000.0,97,108
1470000000000000.0,99,111
1470000000000000.0,99,109
1470000000000000.0,102,113
1470000000000000.0,103,111
1470000000000000.0,94,110
1470000000000000.0,86,109
1470000000000000.0,105,112
1470000000000000.0,107,109
1470000000000000.0,98,110
1470000000000000.0,103,112
1470000000000000.0,91,112
1470000000000000.0,99,109
1470000000000000.0,93,106
1470000000000000.0,73,114
1470000000000000.0,101,112
1470000000000000.0,99,111
1470000000000000.0,101,110
1470000000000000.0,86,110
1470000000000000.0,83,110
1470000000000000.0,95,110
1470000000000000.0,94,107
1470000000000000.0,102,112
1470000000000000.0,92,107
1470000000000000.0,83,98
1470000000000000.0,89,108
1470000000000000.0,93,106
1470000000000000.0,105,112
1470000000000000.0,104,113
1470000000000000.0,89,113
1470000000000000.0,98,109
1470000000000000.0,90,106
1470000000000000.0,97,111
1470000000000000.0,99,109
1470000000000000.0,94,108
1470000000000000.0,98,111
1470000000000000.0,85,111
1470000000000000.0,88,112
1470000000000000.0,101,110
1470000000000000.0,96,109
1470000000000000.0,86,112
1470000000000000.0,90,111
1470000000000000.0,95,109
1470000000000000.0,102,111
1470000000000000.0,94,111
1470000000000000.0,100,110
1470000000000000.0,82,109
1470000000000000.0,93,106
1470000000000000.0,82,107
1470000000000000.0,97,109
1470000000000000.0,104,114
1470000000000000.0,95,111
1470000000000000.0,102,112
1470000000000000.0,93,110
1470000000000000.0,101,110
1470000000000000.0,99,109
1470000000000000.0,105,11
1470000000000000.0,101,112
1470000000000000.0,98,113
1470000000000000.0,93,106
1470000000000000.0,97,109
1470000000000000.0,88,113
1470000000000000.0,96,111
1470000000000000.0,91,110
1470000000000000.0,91,104
1470000000000000.0,100,112
1470000000000000.0,85,110
1470000000000000.0,104,112
1470000000000000.0,90,104
